Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-04-23,11:45:01,7.0,74219,Male,Web,Guest,Fashion,Titak watch,228.0,1.0,0.5,136.6,13.7,High,credit_card
2018-07-07,12:12:14,4.0,90379,Female,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.5,47.2,4.7,Medium,money_order
2018-02-26,09:51:43,8.0,99473,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.2,143.2,14.3,Medium,credit_card
2018-04-28,22:03:07,7.0,79157,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,Medium,credit_card
2018-10-19,20:13:49,7.0,91042,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.3,111.8,11.2,Medium,credit_card
2018-10-18,09:53:52,6.0,95897,Female,Web,Member,Fashion,Suits,109.0,2.0,0.2,24.6,2.5,Medium,credit_card
2018-03-05,14:44:59,4.0,99079,Female,Web,Member,Fashion,Sports Wear,85.0,2.0,0.1,3.3,0.3,Medium,credit_card
2018-10-13,12:37:22,10.0,65329,Female,Mobile,Member,Fashion,Casula Shoes,122.0,3.0,0.1,38.3,3.8,Medium,e_wallet
2018-11-21,10:31:19,3.0,98844,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,Medium,credit_card
2018-07-03,16:51:33,5.0,63799,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.3,101.1,10.1,Low,credit_card
2018-08-17,01:44:07,1.0,89157,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.3,12.4,1.2,Medium,money_order
2018-11-06,17:55:55,6.0,72814,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.3,120.6,12.1,Medium,credit_card
2018-05-14,09:08:22,3.0,88836,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,47.2,4.7,Medium,money_order
2018-10-11,16:49:06,5.0,94602,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.1,158.1,15.8,High,credit_card
2018-10-17,20:36:46,4.0,67738,Female,Web,Member,Fashion,Shirts,196.0,3.0,0.3,98.4,9.8,Medium,money_order
2018-04-26,12:05:36,10.0,60594,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.2,133.6,13.4,Medium,money_order
2018-10-03,12:26:37,9.0,80779,Male,Web,Guest,Fashion,Suits,109.0,4.0,0.3,15.9,1.6,High,credit_card
2018-04-21,17:37:08,5.0,70394,Female,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,High,credit_card
2018-05-14,01:37:42,1.0,98196,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,35.9,3.6,Medium,credit_card
2018-06-30,16:26:24,5.0,66501,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.2,121.6,12.2,Medium,credit_card
2018-05-10,15:28:48,9.0,87926,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.1,122.4,12.2,Medium,credit_card
2018-03-06,15:28:30,1.0,98667,Female,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,Medium,credit_card
2018-11-18,23:38:42,9.0,86755,Female,Web,Member,Fashion,Titak watch,228.0,3.0,0.2,134.3,13.4,High,credit_card
2018-11-17,12:03:54,10.0,75463,Male,Web,Guest,Fashion,Fossil Watch,159.0,5.0,0.3,55.2,5.5,Medium,credit_card
2018-12-25,12:48:45,9.0,78470,Female,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,143.2,14.3,Medium,credit_card
2018-03-29,13:43:15,5.0,83441,Male,Web,Guest,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,High,credit_card
2018-07-03,17:50:54,10.0,96822,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.1,129.3,12.9,Medium,money_order
2018-04-28,01:49:38,6.0,98373,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,High,credit_card
2018-05-29,18:49:51,2.0,76298,Female,Web,Member,Fashion,Sports Wear,85.0,2.0,0.2,1.6,0.2,High,credit_card
2018-08-10,11:02:03,10.0,76463,Female,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.2,34.7,3.5,High,money_order
2018-03-17,16:22:21,5.0,86380,Male,Web,Guest,Fashion,Running Shoes,224.0,3.0,0.2,130.6,13.1,Medium,credit_card
2018-12-17,09:55:21,5.0,88693,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.3,107.4,10.7,Low,money_order
2018-01-22,14:35:01,7.0,80904,Female,Mobile,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Medium,credit_card
2018-07-24,09:33:52,10.0,78822,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.1,138.9,13.9,Low,money_order
2018-07-12,15:50:38,4.0,96915,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.1,71.1,7.1,Medium,credit_card
2018-09-24,10:59:48,2.0,90994,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.3,130.8,13.1,High,money_order
2018-10-25,10:35:08,3.0,71967,Female,Mobile,Member,Fashion,Shirts,196.0,5.0,0.1,106.2,10.6,Medium,credit_card
2018-10-08,15:29:58,2.0,62533,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.3,105.3,10.5,Medium,money_order
2018-02-25,19:58:46,2.0,97947,Female,Web,Member,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,Medium,e_wallet
2018-12-12,11:27:20,5.0,61119,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.3,21.3,2.1,Medium,credit_card
2018-11-11,16:41:06,8.0,90492,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.2,34.7,3.5,Low,e_wallet
2018-11-22,11:32:15,7.0,84025,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.1,141.8,14.2,Medium,credit_card
2018-11-02,12:06:13,1.0,98071,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,124.5,12.4,Medium,credit_card
2018-04-30,15:46:49,1.0,90226,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.1,12.4,1.2,Medium,credit_card
2018-12-21,16:59:36,8.0,60990,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.3,120.6,12.1,Medium,credit_card
2018-08-20,16:03:09,2.0,65662,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Medium,money_order
2018-05-02,14:31:59,6.0,64705,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.1,163.0,16.3,Medium,money_order
2018-09-24,21:34:35,7.0,93281,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.3,98.4,9.8,Medium,credit_card
2018-08-02,20:04:43,2.0,96731,Female,Web,Member,Fashion,Jeans,218.0,4.0,0.2,120.6,12.1,High,credit_card
2018-07-30,11:08:37,4.0,91339,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Medium,credit_card
2018-08-19,10:18:48,8.0,81124,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.1,1.6,0.2,Medium,credit_card
2018-09-11,11:30:37,2.0,70716,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.3,27.4,2.7,Medium,money_order
2018-10-04,17:22:51,9.0,75811,Female,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,99.2,9.9,Medium,money_order
2018-09-06,15:01:43,7.0,79126,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,Low,money_order
2018-10-01,10:10:44,5.0,80028,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,Low,e_wallet
2018-01-26,00:04:59,9.0,89507,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,125.2,12.5,Medium,credit_card
2018-10-12,11:31:00,4.0,64604,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.3,55.2,5.5,Low,credit_card
2018-05-14,18:32:06,8.0,70644,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.1,160.6,16.1,Medium,money_order
2018-05-16,11:25:37,5.0,60649,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,108.2,10.8,Medium,credit_card
2018-08-04,11:45:03,4.0,71173,Female,Mobile,Member,Fashion,Jeans,218.0,3.0,0.2,124.9,12.5,Medium,credit_card
2018-08-21,16:06:32,7.0,82092,Female,Web,Member,Fashion,Suits,109.0,4.0,0.2,20.3,2.0,Medium,e_wallet
2018-08-04,00:44:29,10.0,93489,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.1,4.2,0.4,Medium,money_order
2018-11-24,17:13:53,6.0,90990,Female,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,32.2,3.2,Medium,money_order
2018-07-19,11:42:11,6.0,80755,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,110.4,11.0,Medium,money_order
2018-12-03,10:25:35,10.0,69556,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.4,107.4,10.7,Low,credit_card
2018-09-19,13:08:49,6.0,97168,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.4,20.7,2.1,Medium,credit_card
2018-07-29,02:55:34,7.0,97702,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.2,138.9,13.9,High,credit_card
2018-09-25,16:36:49,3.0,94108,Female,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.2,66.3,6.6,Low,credit_card
2018-07-12,09:28:43,10.0,63352,Male,Web,Guest,Fashion,T - Shirts,248.0,1.0,0.2,163.0,16.3,High,money_order
2018-08-17,01:23:02,5.0,77785,Female,Web,Member,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,Medium,credit_card
2018-05-03,19:35:37,1.0,82386,Female,Mobile,Member,Fashion,Jeans,218.0,3.0,0.2,124.9,12.5,Medium,credit_card
2018-01-16,18:42:21,6.0,78520,Male,Web,Member,Fashion,Suits,109.0,2.0,0.2,24.6,2.5,Medium,credit_card
2018-09-25,20:02:02,10.0,65365,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.1,1.6,0.2,Medium,credit_card
2018-05-13,19:01:14,1.0,77760,Male,Web,Guest,Fashion,Casula Shoes,122.0,2.0,0.5,29.8,3.0,Medium,e_wallet
2018-05-18,11:16:57,9.0,95977,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,110.4,11.0,Medium,credit_card
2018-06-27,22:01:42,5.0,88761,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.1,122.4,12.2,Medium,credit_card
2018-12-21,21:47:51,8.0,78025,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.2,20.7,2.1,Medium,credit_card
2018-05-15,15:04:26,7.0,92112,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.3,141.2,14.1,Medium,credit_card
2018-06-06,15:46:59,8.0,98494,Female,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.1,74.2,7.4,Medium,credit_card
2018-08-18,20:50:28,4.0,84922,Female,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,130.8,13.1,Medium,credit_card
2018-08-07,13:36:45,9.0,88658,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,High,credit_card
2018-08-26,19:56:58,8.0,90048,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.3,118.4,11.8,Low,credit_card
2018-04-01,20:19:48,3.0,65561,Female,Web,Member,Fashion,Suits,109.0,3.0,0.5,12.7,1.3,Medium,credit_card
2018-11-11,18:30:27,2.0,60278,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.2,1.6,0.2,High,e_wallet
2018-09-25,13:10:47,2.0,94980,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.1,40.8,4.1,High,e_wallet
2018-11-06,18:30:57,8.0,78851,Female,Web,Member,Fashion,Running Shoes,224.0,4.0,0.4,108.2,10.8,Medium,credit_card
2018-05-11,14:39:53,4.0,69675,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.4,98.9,9.9,Medium,credit_card
2018-12-26,12:26:23,4.0,88007,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.3,12.4,1.2,High,credit_card
2018-04-24,14:33:38,3.0,65333,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.1,141.2,14.1,Medium,credit_card
2018-02-23,17:59:17,7.0,70199,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.2,63.1,6.3,Low,credit_card
2018-03-21,19:04:35,6.0,72250,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.2,163.0,16.3,Medium,credit_card
2018-09-01,16:53:25,1.0,98154,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,Medium,credit_card
2018-05-07,18:38:57,3.0,64980,Female,Mobile,First SignUp,Fashion,Jeans,218.0,1.0,0.3,131.5,13.1,Medium,credit_card
2018-11-17,21:02:19,8.0,61322,Female,Web,Member,Fashion,Suits,109.0,4.0,0.1,24.6,2.5,High,credit_card
2018-04-06,18:58:48,6.0,93315,Female,Web,Member,Fashion,Sports Wear,85.0,3.0,0.1,2.5,0.2,Medium,credit_card
2018-11-02,15:01:48,1.0,83321,Male,Web,Guest,Fashion,Casula Shoes,122.0,1.0,0.3,38.3,3.8,Medium,credit_card
2018-12-11,08:53:49,9.0,80884,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.2,130.6,13.1,High,credit_card
2018-02-03,09:45:42,3.0,62594,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.4,107.4,10.7,Low,credit_card
2018-03-15,10:16:57,3.0,71550,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.2,62.0,6.2,Medium,credit_card
2018-05-30,14:19:50,9.0,62263,Female,Mobile,Member,Fashion,Titak watch,228.0,1.0,0.2,143.4,14.3,Medium,credit_card
2018-03-20,20:52:57,10.0,91026,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.5,47.2,4.7,Medium,e_wallet
2018-12-09,20:27:39,10.0,72910,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.3,160.6,16.1,Medium,money_order
2018-06-22,17:51:00,7.0,79328,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.1,112.1,11.2,Medium,credit_card
2018-08-22,23:12:56,1.0,69615,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.5,116.2,11.6,Medium,money_order
2018-07-18,01:16:22,1.0,67847,Male,Web,Member,Fashion,Suits,109.0,4.0,0.1,24.6,2.5,Medium,money_order
2018-03-30,13:26:25,8.0,60371,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.3,21.3,2.1,Medium,credit_card
2018-07-18,22:54:16,5.0,94097,Female,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.3,34.7,3.5,Medium,credit_card
2018-02-15,21:38:25,3.0,70172,Female,Mobile,Guest,Fashion,Running Shoes,224.0,2.0,0.2,135.0,13.5,Medium,credit_card
2018-04-05,21:02:37,9.0,99448,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.1,128.7,12.9,Medium,credit_card
2018-01-12,16:51:36,10.0,66278,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,High,credit_card
2018-09-16,22:20:13,6.0,88525,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.3,141.2,14.1,Medium,money_order
2018-11-06,22:00:02,4.0,73968,Female,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Medium,credit_card
2018-11-14,23:34:36,10.0,77841,Female,Web,Member,Fashion,T - Shirts,248.0,2.0,0.1,163.0,16.3,Medium,money_order
2018-09-26,22:03:32,6.0,76971,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.1,114.0,11.4,High,credit_card
2018-08-05,08:28:16,2.0,60904,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.3,118.4,11.8,Medium,credit_card
2018-04-21,13:00:21,10.0,82781,Female,Web,Member,Fashion,Suits,109.0,1.0,0.1,27.9,2.8,High,credit_card
2018-03-02,22:02:19,1.0,81625,Female,Web,Guest,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,Medium,credit_card
2018-07-16,20:46:10,3.0,91607,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.2,39.6,4.0,High,credit_card
2018-09-25,16:28:05,6.0,61454,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.3,123.8,12.4,High,credit_card
2018-04-15,21:17:08,2.0,79461,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,122.4,12.2,Medium,credit_card
2018-06-19,10:38:55,5.0,95572,Female,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,High,credit_card
2018-11-01,22:24:04,3.0,95526,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.1,141.2,14.1,Medium,credit_card
2018-11-04,10:37:23,4.0,92286,Male,Web,Guest,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Medium,credit_card
2018-04-28,16:07:11,1.0,80354,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.5,106.0,10.6,Low,e_wallet
2018-10-24,20:29:34,9.0,97164,Female,Mobile,Guest,Fashion,Shirts,196.0,2.0,0.3,104.2,10.4,Medium,credit_card
2018-05-16,12:02:02,8.0,63088,Female,Web,Member,Fashion,Jeans,218.0,4.0,0.1,129.3,12.9,Medium,money_order
2018-01-17,08:52:14,6.0,75521,Female,Web,Member,Fashion,Suits,109.0,2.0,0.1,26.8,2.7,Medium,credit_card
2018-01-15,13:56:49,10.0,78397,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,High,credit_card
2018-07-19,13:44:39,6.0,74564,Female,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.4,22.5,2.2,Medium,e_wallet
2018-04-28,12:01:19,8.0,90888,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.3,110.4,11.0,Medium,credit_card
2018-09-06,11:45:09,10.0,92890,Female,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.1,128.7,12.9,Medium,credit_card
2018-11-23,01:11:48,5.0,73216,Female,Web,Member,Fashion,Sneakers,62.0,4.0,0.2,15.5,1.6,Medium,credit_card
2018-09-08,18:40:10,5.0,68150,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,102.4,10.2,Medium,money_order
2018-07-28,21:59:02,1.0,65326,Female,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.3,69.5,6.9,High,money_order
2018-11-23,16:52:37,2.0,99479,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,High,credit_card
2018-12-14,17:16:20,1.0,95459,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,96.4,9.6,Medium,credit_card
2018-07-27,20:07:41,1.0,83116,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.2,133.6,13.4,Medium,money_order
2018-11-20,18:49:47,10.0,96098,Male,Web,Guest,Fashion,Suits,109.0,2.0,0.2,24.6,2.5,Medium,credit_card
2018-02-13,23:41:20,10.0,99731,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,1.6,0.2,Medium,credit_card
2018-12-29,11:15:45,9.0,68575,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,35.9,3.6,Medium,credit_card
2018-11-23,17:33:51,6.0,90203,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,126.1,12.6,Medium,credit_card
2018-11-21,14:22:59,4.0,99506,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.4,90.4,9.0,High,credit_card
2018-07-09,20:42:03,8.0,89964,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.3,20.7,2.1,Medium,credit_card
2018-08-18,08:35:38,2.0,93359,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,High,money_order
2018-07-10,15:43:01,8.0,67872,Female,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,High,money_order
2018-10-12,16:04:11,9.0,84455,Female,Web,Member,Fashion,T - Shirts,248.0,3.0,0.1,160.6,16.1,Medium,credit_card
2018-07-18,15:19:37,3.0,77528,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.1,110.1,11.0,Medium,credit_card
2018-11-01,21:55:55,10.0,87033,Female,Mobile,Member,Fashion,Jeans,218.0,5.0,0.1,127.1,12.7,Medium,credit_card
2018-06-28,18:28:32,10.0,99341,Female,Web,Member,Fashion,Suits,109.0,5.0,0.1,23.6,2.4,High,credit_card
2018-07-29,21:51:40,1.0,69378,Male,Web,Guest,Fashion,Sports Wear,85.0,3.0,0.5,28.3,2.8,Medium,money_order
2018-07-24,21:32:43,6.0,77516,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.5,17.6,1.8,Medium,credit_card
2018-09-27,19:46:52,8.0,94441,Female,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,99.2,9.9,Medium,credit_card
2018-11-18,20:19:40,3.0,66720,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.1,124.5,12.4,High,credit_card
2018-07-20,11:44:01,5.0,63166,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.1,31.0,3.1,Medium,money_order
2018-04-17,15:31:33,9.0,74539,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.1,136.6,13.7,Medium,credit_card
2018-08-24,22:12:53,3.0,86815,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.2,75.8,7.6,Medium,credit_card
2018-10-12,14:14:08,7.0,74759,Female,Web,Member,Fashion,T - Shirts,248.0,4.0,0.2,148.2,14.8,Medium,credit_card
2018-07-25,13:51:24,1.0,99937,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,106.2,10.6,Medium,credit_card
2018-11-06,21:13:55,4.0,92143,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.2,124.9,12.5,Low,credit_card
2018-10-27,09:48:32,2.0,78446,Female,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,Medium,credit_card
2018-05-30,02:19:29,3.0,99043,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.5,21.3,2.1,Medium,credit_card
2018-01-04,15:12:18,5.0,94078,Female,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.1,38.3,3.8,Medium,money_order
2018-10-21,17:28:49,10.0,63443,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,126.1,12.6,Medium,credit_card
2018-08-27,22:16:25,5.0,78565,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,Medium,credit_card
2018-07-13,01:11:10,7.0,87293,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.3,12.4,1.2,Medium,credit_card
2018-02-17,11:21:14,3.0,67551,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.2,129.8,13.0,Medium,credit_card
2018-11-13,18:26:49,9.0,89797,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,Medium,credit_card
2018-01-05,22:52:23,4.0,94633,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.3,138.2,13.8,Medium,money_order
2018-10-19,15:17:49,4.0,95440,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,106.2,10.6,Medium,credit_card
2018-11-17,18:41:50,3.0,60486,Female,Web,Member,Fashion,Jeans,218.0,5.0,0.5,83.5,8.4,Low,money_order
2018-07-09,20:46:12,1.0,79922,Female,Web,Member,Fashion,Suits,109.0,3.0,0.4,15.9,1.6,Medium,credit_card
2018-03-02,23:15:10,6.0,98546,Female,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,28.3,2.8,Medium,credit_card
2018-06-09,10:32:00,5.0,67600,Female,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.1,37.1,3.7,Medium,credit_card
2018-08-16,15:41:38,8.0,69088,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.3,130.6,13.1,Medium,credit_card
2018-09-06,16:14:21,1.0,67108,Female,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.2,116.0,11.6,Medium,credit_card
2018-09-25,15:05:13,9.0,65959,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,High,credit_card
2018-04-24,10:16:20,1.0,84613,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.2,129.8,13.0,Low,credit_card
2018-10-09,15:20:48,6.0,67245,Male,Web,Guest,Fashion,Fossil Watch,159.0,2.0,0.5,63.1,6.3,Medium,debit_card
2018-10-07,19:21:36,1.0,84129,Male,Web,Guest,Fashion,T - Shirts,248.0,5.0,0.1,155.6,15.6,Medium,credit_card
2018-07-30,08:33:32,4.0,96932,Female,Web,Member,Fashion,Shirts,196.0,4.0,0.1,108.2,10.8,Medium,credit_card
2018-11-12,23:31:05,2.0,68452,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,127.1,12.7,Medium,credit_card
2018-07-18,10:34:29,4.0,71702,Female,Web,Member,Fashion,Suits,109.0,3.0,0.2,22.5,2.2,Medium,credit_card
2018-07-27,08:42:43,1.0,79669,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,Medium,credit_card
2018-10-17,22:38:30,2.0,65600,Female,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,23.7,2.4,Medium,credit_card
2018-01-16,16:31:53,4.0,71012,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.1,139.5,14.0,High,credit_card
2018-11-16,20:32:56,8.0,95867,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,122.4,12.2,High,credit_card
2018-07-02,14:22:28,10.0,87449,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.2,31.0,3.1,Medium,credit_card
2018-06-17,00:31:26,10.0,68592,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.3,134.3,13.4,Medium,credit_card
2018-08-18,05:05:00,6.0,80703,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.2,75.8,7.6,High,credit_card
2018-05-18,14:14:07,10.0,76645,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,Medium,debit_card
2018-05-14,12:42:52,4.0,74615,Female,Web,Member,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,High,credit_card
2018-08-26,19:04:56,3.0,96865,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,127.1,12.7,High,credit_card
2018-04-08,21:35:07,1.0,80865,Female,Web,Member,Fashion,Suits,109.0,2.0,0.2,24.6,2.5,High,credit_card
2018-06-12,20:44:17,8.0,96511,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.1,1.6,0.2,Medium,credit_card
2018-02-10,11:07:44,4.0,64057,Female,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,11.5,1.2,Medium,credit_card
2018-04-18,19:08:27,4.0,79788,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,135.0,13.5,Low,credit_card
2018-03-14,16:52:18,6.0,98304,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.1,122.4,12.2,High,credit_card
2018-09-12,10:51:20,4.0,64450,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.2,62.0,6.2,Medium,credit_card
2018-07-08,17:57:25,2.0,84877,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.2,125.2,12.5,Medium,credit_card
2018-05-30,21:55:40,2.0,89470,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,72.6,7.3,Medium,credit_card
2018-11-24,00:01:48,10.0,93001,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.3,130.8,13.1,High,e_wallet
